epoch;accuracy;iou_coef;loss;val_accuracy;val_iou_coef;val_loss
14;0.8906517;0.39885563;0.19980344333582453;0.85398;0.34435505;0.22903508618474006
15;0.8913352;0.39889926;0.19898609767357509;0.8803299;0.37269992;0.21278378839294115
16;0.8909201;0.39807814;0.1999140662451585;0.87464523;0.39122924;0.2082637920975685
17;0.8914414;0.40030533;0.19816783600383334;0.88303936;0.3811973;0.2090710110962391
18;0.89547205;0.4027356;0.1962204927371608;0.8824989;0.37988386;0.20975087831417719
19;0.89604163;0.40277854;0.19617458052105374;0.88547033;0.3878479;0.20642613843083382
20;0.89697164;0.40378058;0.19550853768984477;0.8859291;0.38602072;0.20666430617372195
0;0.8854709;0.39580938;0.20185544010665682;0.8849614;0.38305628;0.2071460247039795
1;0.88553923;0.396735;0.20124851713577907;0.8802348;0.36905444;0.21354286124308905
2;0.888597;0.39853036;0.19932651925418113;0.8840563;0.3814985;0.20815617442131043
3;0.88913506;0.3990774;0.1992551188502047;0.8821462;0.38170508;0.2085112770398458
4;0.85721546;0.37425935;0.21747426183687316;0.8777936;0.37369397;0.2124496690928936
5;0.88789153;0.3981771;0.1995944522321224;0.88134205;0.37565967;0.21075004289547603
6;0.89126647;0.4007738;0.19786017330156433;0.88704604;0.38856202;0.20515204817056656
7;0.8932431;0.40188023;0.1967861576212777;0.8846227;0.3841283;0.20694770514965058
8;0.89362735;0.40305993;0.19582692500617768;0.8866483;0.38880405;0.20500291436910628
9;0.89408994;0.40374142;0.1953507991300689;0.88310266;0.38598582;0.20664208779732388
10;0.89448166;0.40399602;0.1952208147280746;0.88601685;0.38436955;0.20643802682558696
11;0.8958349;0.40447828;0.1946575541463163;0.88241804;0.39622515;0.20419217348098756
12;0.89636827;0.4055432;0.1941243818236722;0.88441086;0.3828973;0.20703633278608322
13;0.89656925;0.4052962;0.194096397029029;0.88753355;0.38877794;0.204108052700758
14;0.897328;0.40627116;0.19313314018978012;0.8856918;0.38826513;0.20486391112208366
15;0.89851356;0.40703332;0.19258180947767364;0.88239133;0.37952647;0.20837743779023488
16;0.89844877;0.40689355;0.19282905037204426;0.88208926;0.3795492;0.2082592248916626
17;0.8990723;0.4069514;0.19244811286528904;0.88608676;0.3839772;0.2059875359137853
0;0.31535703;0.22694387;0.28732413798570633;0.33957264;0.24595053;0.2971755087375641
1;0.30677557;0.22735314;0.2872144103050232;0.33957264;0.24640478;0.29697445333003997
2;0.30677557;0.2277974;0.28712413849102125;0.33957264;0.24691582;0.2967536819477876
3;0.30677557;0.22813095;0.28704333586825265;0.33957264;0.24726781;0.29660498102506
4;0.30677557;0.22850713;0.2869686641626888;0.33957264;0.24780299;0.2963842342297236
5;0.30677557;0.2288103;0.2869058385491371;0.33957264;0.24814047;0.2962483604749044
6;0.30677557;0.22923239;0.2868479939798514;0.33957264;0.24855962;0.2960832938551903
7;0.30677557;0.22968419;0.28690638028913074;0.33957264;0.24886355;0.2959664560854435
8;0.30677557;0.2298346;0.2867585343619188;0.33957264;0.24923587;0.2958253751198451
9;0.30677557;0.23006774;0.28671799558732247;0.33957264;0.24942933;0.2957535927494367
10;0.30677557;0.23034151;0.2866846478647656;0.33957264;0.24978189;0.2956249299148718
11;0.30677557;0.2306257;0.28665544639031093;0.33957264;0.2500514;0.2955285541713238
12;0.30677557;0.23075403;0.2866311087376542;0.33957264;0.250315;0.2954359573622545
13;0.30677557;0.23105976;0.28660144805908205;0.33957264;0.25054273;0.2953573316335678
14;0.30677557;0.23129334;0.28658544909622935;0.33957264;0.25077227;0.2952792890369892
15;0.30677557;0.23136948;0.2865670641263326;0.33957264;0.25097725;0.29521072333057724
16;0.30677557;0.23161717;0.28655421402719283;0.33957264;0.25116947;0.29514724562565486
17;0.30677557;0.23174804;0.2865342554118898;0.33957264;0.25134814;0.29508911122878395
18;0.30677557;0.23187272;0.2865232134030925;0.33957264;0.25154933;0.29502456858754156
19;0.30677557;0.23200873;0.28651200276282096;0.33957264;0.25167522;0.294984666009744
20;0.30677557;0.23219264;0.2865038794775804;0.33957264;0.25178856;0.29494912003477414
21;0.30677557;0.23228115;0.28649300643139414;0.33957264;0.25196967;0.294892905652523
22;0.30677557;0.23239371;0.2864860642287466;0.33957264;0.25208986;0.2948560352126757
23;0.30677557;0.23257676;0.28648229382104345;0.33957264;0.25226197;0.29480387245615325
24;0.30677557;0.23260888;0.2864734856618775;0.33957264;0.2523034;0.29479144314924877
25;0.30677557;0.23272938;0.2864736215935813;0.33957264;0.25241345;0.29475858584046366
26;0.30677557;0.23284844;0.2864648703899648;0.33957264;0.25252587;0.29472534532348316
27;0.30677557;0.23290038;0.28646044524179565;0.33957264;0.25262603;0.294695961723725
28;0.30677557;0.23297492;0.2864575219651063;0.33957264;0.25276008;0.29465707366665206
29;0.30677557;0.23306657;0.28645573001768854;0.33957264;0.2528322;0.2946363498767217
30;0.30677557;0.23316683;0.286449227316512;0.33957264;0.25291473;0.29461275761326156
31;0.30677557;0.2331834;0.2864493440422747;0.33957264;0.25298366;0.2945931772391001
32;0.30677557;0.23320535;0.2864474289947086;0.33957264;0.25299355;0.29459039370218915
0;0.30929267;0.23484775;0.28706854242417545;0.33957264;0.25310743;0.2945583574473858
